Fabp7	Sox11	Cd24a
31.0	1.0	1.0
104.0	4.0	1.0
19.0	0.0	2.0
27.0	0.0	1.0
211.0	9.0	4.0
175.0	2.0	0.0
33.0	1.0	0.0
0.0	19.0	6.0
1.0	16.0	10.0
49.0	0.0	1.0
41.0	0.0	0.0
5.0	16.0	5.0
23.0	4.0	1.0
161.0	1.0	1.0
0.0	10.0	9.0
102.0	0.0	1.0
232.0	0.0	1.0
42.0	3.0	1.0
93.0	1.0	0.0
25.0	17.0	5.0
13.0	0.0	0.0
166.0	1.0	0.0
192.0	1.0	0.0
80.0	0.0	0.0
63.0	23.0	8.0
0.0	23.0	4.0
6.0	6.0	0.0
162.0	1.0	0.0
106.0	4.0	2.0
65.0	2.0	1.0
2.0	12.0	3.0
0.0	13.0	10.0
35.0	10.0	3.0
336.0	1.0	0.0
108.0	0.0	2.0
336.0	4.0	3.0
293.0	2.0	0.0
187.0	3.0	0.0
62.0	9.0	7.0
1.0	27.0	6.0
191.0	0.0	1.0
16.0	8.0	3.0
1.0	7.0	2.0
95.0	6.0	1.0
84.0	2.0	1.0
234.0	0.0	2.0
4.0	0.0	0.0
176.0	0.0	0.0
13.0	1.0	0.0
20.0	0.0	0.0
14.0	3.0	1.0
81.0	1.0	0.0
25.0	3.0	3.0
0.0	11.0	12.0
131.0	6.0	2.0
97.0	16.0	7.0
36.0	7.0	5.0
2.0	40.0	26.0
454.0	2.0	1.0
96.0	1.0	0.0
69.0	3.0	0.0
85.0	7.0	2.0
0.0	35.0	5.0
0.0	8.0	7.0
7.0	2.0	5.0
4.0	35.0	4.0
35.0	1.0	3.0
26.0	6.0	1.0
164.0	1.0	0.0
5.0	1.0	3.0
67.0	1.0	0.0
10.0	4.0	0.0
165.0	4.0	1.0
220.0	0.0	0.0
77.0	0.0	2.0
0.0	14.0	6.0
165.0	9.0	5.0
210.0	0.0	0.0
85.0	1.0	1.0
2.0	18.0	8.0
94.0	0.0	2.0
338.0	2.0	1.0
75.0	0.0	0.0
57.0	8.0	4.0
185.0	2.0	0.0
122.0	15.0	7.0
4.0	1.0	1.0
0.0	7.0	9.0
3.0	19.0	0.0
1.0	29.0	7.0
218.0	0.0	2.0
0.0	3.0	1.0
22.0	17.0	6.0
47.0	1.0	0.0
247.0	3.0	1.0
9.0	5.0	1.0
118.0	0.0	0.0
2.0	4.0	0.0
1.0	20.0	17.0
50.0	1.0	1.0
141.0	1.0	0.0
128.0	2.0	1.0
276.0	1.0	2.0
75.0	0.0	1.0
5.0	12.0	7.0
77.0	0.0	3.0
56.0	3.0	2.0
80.0	4.0	6.0
73.0	10.0	5.0
144.0	1.0	0.0
9.0	3.0	1.0
0.0	15.0	5.0
48.0	8.0	4.0
42.0	0.0	0.0
68.0	0.0	0.0
134.0	8.0	8.0
25.0	1.0	0.0
53.0	1.0	3.0
41.0	0.0	0.0
9.0	3.0	1.0
51.0	0.0	0.0
1.0	12.0	1.0
258.0	3.0	3.0
13.0	6.0	4.0
82.0	1.0	0.0
0.0	1.0	3.0
2.0	9.0	2.0
14.0	1.0	8.0
15.0	1.0	0.0
53.0	16.0	9.0
81.0	2.0	1.0
50.0	28.0	11.0
1.0	12.0	6.0
214.0	0.0	0.0
57.0	2.0	1.0
6.0	0.0	0.0
0.0	1.0	2.0
1.0	0.0	3.0
13.0	1.0	0.0
20.0	0.0	0.0
4.0	2.0	0.0
103.0	0.0	0.0
15.0	1.0	2.0
514.0	16.0	12.0
150.0	16.0	16.0
20.0	2.0	1.0
77.0	1.0	0.0
174.0	0.0	0.0
66.0	1.0	1.0
2.0	5.0	0.0
10.0	0.0	0.0
1.0	8.0	4.0
95.0	1.0	1.0
2.0	7.0	0.0
179.0	13.0	5.0
1.0	5.0	0.0
267.0	0.0	0.0
420.0	2.0	0.0
92.0	0.0	0.0
12.0	1.0	0.0
153.0	1.0	0.0
21.0	2.0	0.0
170.0	0.0	0.0
35.0	15.0	1.0
77.0	0.0	0.0
0.0	16.0	16.0
1.0	21.0	2.0
169.0	0.0	0.0
23.0	0.0	0.0
317.0	3.0	1.0
85.0	1.0	3.0
0.0	4.0	0.0
259.0	1.0	2.0
0.0	13.0	9.0
69.0	1.0	0.0
79.0	5.0	3.0
4.0	2.0	0.0
69.0	1.0	1.0
3.0	12.0	5.0
236.0	2.0	1.0
74.0	0.0	0.0
34.0	0.0	1.0
28.0	1.0	0.0
33.0	8.0	3.0
231.0	1.0	2.0
19.0	14.0	3.0
3.0	1.0	2.0
139.0	4.0	0.0
45.0	2.0	0.0
280.0	0.0	1.0
212.0	4.0	3.0
58.0	0.0	1.0
37.0	3.0	1.0
0.0	14.0	14.0
21.0	4.0	1.0
1.0	16.0	5.0
157.0	1.0	0.0
86.0	0.0	0.0
95.0	5.0	3.0
0.0	7.0	9.0
211.0	0.0	1.0
3.0	10.0	3.0
7.0	27.0	10.0
4.0	1.0	0.0
778.0	13.0	1.0
143.0	0.0	0.0
116.0	0.0	0.0
4.0	5.0	3.0
318.0	0.0	0.0
30.0	2.0	1.0
86.0	7.0	6.0
54.0	0.0	3.0
0.0	11.0	6.0
15.0	0.0	0.0
0.0	3.0	1.0
68.0	0.0	0.0
9.0	3.0	2.0
8.0	26.0	3.0
71.0	4.0	0.0
2.0	4.0	1.0
15.0	0.0	0.0
304.0	5.0	3.0
2.0	19.0	12.0
0.0	27.0	16.0
439.0	1.0	0.0
11.0	1.0	1.0
43.0	1.0	0.0
177.0	1.0	0.0
67.0	42.0	12.0
1.0	2.0	1.0
30.0	9.0	2.0
214.0	4.0	1.0
50.0	1.0	0.0
15.0	1.0	0.0
32.0	6.0	1.0
21.0	2.0	2.0
0.0	21.0	3.0
15.0	3.0	0.0
55.0	10.0	6.0
82.0	2.0	2.0
0.0	18.0	17.0
48.0	1.0	0.0
66.0	1.0	0.0
116.0	1.0	2.0
3.0	5.0	1.0
13.0	5.0	2.0
328.0	1.0	0.0
2.0	3.0	0.0
2.0	1.0	1.0
76.0	3.0	0.0
108.0	0.0	1.0
156.0	2.0	0.0
109.0	1.0	0.0
1.0	5.0	5.0
47.0	1.0	0.0
1.0	6.0	6.0
94.0	0.0	1.0
307.0	1.0	0.0
10.0	0.0	1.0
3.0	2.0	0.0
6.0	12.0	8.0
310.0	0.0	0.0
46.0	20.0	6.0
157.0	4.0	9.0
1.0	3.0	1.0
6.0	1.0	2.0
35.0	2.0	0.0
28.0	6.0	1.0
89.0	4.0	1.0
142.0	0.0	1.0
35.0	1.0	1.0
162.0	4.0	1.0
24.0	10.0	4.0
179.0	4.0	2.0
184.0	0.0	0.0
171.0	0.0	0.0
20.0	1.0	0.0
52.0	0.0	2.0
165.0	2.0	0.0
21.0	4.0	0.0
450.0	4.0	1.0
24.0	20.0	8.0
35.0	0.0	1.0
2.0	16.0	7.0
121.0	5.0	1.0
78.0	4.0	0.0
20.0	0.0	1.0
43.0	9.0	5.0
58.0	3.0	1.0
10.0	1.0	0.0
126.0	2.0	0.0
265.0	0.0	1.0
67.0	14.0	6.0
114.0	3.0	5.0
2.0	10.0	0.0
579.0	16.0	3.0
3.0	15.0	3.0
0.0	10.0	5.0
6.0	0.0	1.0
11.0	2.0	0.0
94.0	1.0	1.0
43.0	1.0	0.0
29.0	27.0	6.0
336.0	0.0	2.0
1.0	17.0	6.0
191.0	14.0	1.0
114.0	3.0	3.0
120.0	2.0	1.0
50.0	0.0	0.0
9.0	3.0	5.0
34.0	39.0	12.0
260.0	6.0	4.0
20.0	6.0	1.0
0.0	5.0	7.0
6.0	12.0	0.0
132.0	0.0	1.0
477.0	33.0	8.0
1.0	22.0	19.0
22.0	3.0	0.0
51.0	1.0	0.0
84.0	25.0	11.0
97.0	8.0	3.0
1.0	17.0	8.0
130.0	0.0	0.0
87.0	3.0	1.0
193.0	1.0	0.0
209.0	4.0	2.0
93.0	3.0	0.0
20.0	0.0	0.0
54.0	2.0	0.0
1.0	19.0	17.0
233.0	2.0	0.0
28.0	1.0	0.0
173.0	4.0	0.0
158.0	2.0	0.0
273.0	0.0	0.0
102.0	2.0	1.0
5.0	21.0	1.0
4.0	2.0	4.0
25.0	1.0	0.0
8.0	1.0	0.0
104.0	8.0	2.0
24.0	2.0	2.0
72.0	0.0	0.0
0.0	11.0	7.0
4.0	0.0	1.0
14.0	5.0	1.0
76.0	1.0	0.0
41.0	3.0	1.0
1.0	5.0	6.0
89.0	4.0	2.0
79.0	1.0	1.0
86.0	1.0	0.0
25.0	2.0	1.0
1.0	17.0	12.0
172.0	3.0	1.0
5.0	3.0	0.0
6.0	0.0	0.0
0.0	34.0	24.0
121.0	2.0	2.0
75.0	0.0	1.0
139.0	0.0	0.0
2.0	9.0	7.0
128.0	0.0	0.0
114.0	0.0	1.0
1.0	16.0	7.0
236.0	2.0	2.0
47.0	3.0	0.0
109.0	2.0	1.0
197.0	0.0	0.0
13.0	4.0	0.0
172.0	0.0	0.0
296.0	0.0	1.0
2.0	4.0	1.0
17.0	0.0	1.0
37.0	0.0	1.0
9.0	0.0	0.0
6.0	6.0	1.0
2.0	16.0	6.0
52.0	23.0	12.0
60.0	44.0	6.0
56.0	6.0	1.0
196.0	0.0	1.0
41.0	0.0	1.0
1.0	4.0	3.0
0.0	7.0	1.0
464.0	15.0	4.0
0.0	1.0	5.0
2.0	2.0	4.0
47.0	1.0	1.0
184.0	0.0	0.0
10.0	20.0	4.0
104.0	2.0	1.0
23.0	2.0	0.0
10.0	2.0	1.0
50.0	1.0	1.0
93.0	1.0	0.0
10.0	2.0	7.0
46.0	1.0	3.0
105.0	10.0	1.0
3.0	0.0	0.0
0.0	0.0	0.0
20.0	8.0	3.0
4.0	14.0	1.0
101.0	1.0	1.0
2.0	17.0	1.0
146.0	1.0	0.0
9.0	2.0	0.0
62.0	1.0	0.0
28.0	2.0	1.0
129.0	19.0	10.0
15.0	6.0	1.0
153.0	0.0	1.0
3.0	20.0	9.0
163.0	6.0	4.0
0.0	23.0	19.0
16.0	10.0	2.0
26.0	5.0	4.0
53.0	5.0	1.0
0.0	7.0	1.0
1.0	25.0	6.0
0.0	2.0	4.0
5.0	3.0	1.0
65.0	0.0	1.0
203.0	0.0	0.0
1.0	40.0	33.0
0.0	9.0	3.0
11.0	0.0	0.0
154.0	1.0	0.0
7.0	3.0	4.0
69.0	0.0	0.0
95.0	1.0	0.0
100.0	22.0	0.0
3.0	7.0	0.0
6.0	13.0	0.0
75.0	2.0	2.0
63.0	10.0	3.0
128.0	1.0	2.0
81.0	2.0	1.0
44.0	4.0	1.0
1.0	32.0	7.0
77.0	1.0	0.0
0.0	1.0	1.0
120.0	1.0	0.0
66.0	1.0	1.0
0.0	7.0	5.0
96.0	2.0	1.0
1.0	5.0	2.0
0.0	3.0	2.0
4.0	7.0	0.0
27.0	3.0	3.0
4.0	28.0	5.0
132.0	1.0	1.0
2.0	29.0	8.0
131.0	1.0	1.0
70.0	11.0	7.0
19.0	3.0	1.0
2.0	1.0	0.0
176.0	0.0	0.0
56.0	4.0	1.0
93.0	0.0	0.0
116.0	46.0	10.0
1.0	2.0	1.0
282.0	0.0	0.0
50.0	17.0	3.0
45.0	3.0	1.0
105.0	1.0	0.0
4.0	15.0	0.0
74.0	0.0	0.0
2.0	18.0	1.0
7.0	2.0	1.0
3.0	12.0	2.0
0.0	4.0	0.0
187.0	1.0	0.0
160.0	0.0	1.0
10.0	13.0	5.0
308.0	0.0	0.0
41.0	1.0	0.0
215.0	0.0	1.0
24.0	1.0	0.0
56.0	1.0	1.0
179.0	4.0	0.0
1.0	3.0	2.0
377.0	20.0	7.0
186.0	2.0	4.0
44.0	1.0	1.0
0.0	10.0	6.0
2.0	3.0	6.0
3.0	5.0	4.0
0.0	21.0	4.0
142.0	17.0	8.0
52.0	1.0	2.0
106.0	4.0	1.0
327.0	21.0	3.0
48.0	7.0	0.0
131.0	0.0	0.0
150.0	0.0	0.0
149.0	2.0	1.0
31.0	0.0	0.0
219.0	17.0	13.0
97.0	0.0	2.0
263.0	11.0	13.0
12.0	14.0	13.0
101.0	1.0	1.0
2.0	5.0	3.0
28.0	5.0	2.0
1.0	7.0	1.0
29.0	3.0	4.0
19.0	4.0	1.0
163.0	0.0	0.0
124.0	1.0	0.0
0.0	4.0	0.0
0.0	4.0	1.0
72.0	1.0	0.0
326.0	21.0	3.0
1.0	9.0	8.0
70.0	0.0	0.0
1.0	4.0	2.0
25.0	1.0	0.0
9.0	0.0	3.0
0.0	18.0	3.0
1.0	15.0	1.0
11.0	1.0	5.0
0.0	3.0	6.0
186.0	20.0	17.0
1.0	10.0	10.0
0.0	13.0	4.0
335.0	1.0	1.0
47.0	0.0	0.0
147.0	2.0	0.0
200.0	4.0	4.0
12.0	2.0	1.0
16.0	1.0	1.0
73.0	1.0	0.0
37.0	3.0	2.0
36.0	0.0	0.0
189.0	26.0	11.0
201.0	0.0	0.0
253.0	5.0	0.0
156.0	0.0	0.0
230.0	2.0	4.0
85.0	22.0	6.0
326.0	0.0	0.0
0.0	3.0	1.0
0.0	4.0	3.0
222.0	4.0	1.0
92.0	1.0	2.0
0.0	5.0	5.0
2.0	2.0	0.0
19.0	2.0	2.0
63.0	1.0	1.0
90.0	28.0	19.0
66.0	0.0	2.0
23.0	1.0	0.0
281.0	0.0	2.0
8.0	8.0	0.0
161.0	0.0	0.0
1.0	10.0	7.0
11.0	2.0	4.0
177.0	0.0	1.0
24.0	0.0	1.0
143.0	1.0	0.0
49.0	2.0	0.0
193.0	1.0	2.0
135.0	6.0	6.0
10.0	2.0	3.0
24.0	3.0	0.0
67.0	1.0	0.0
44.0	2.0	1.0
11.0	11.0	2.0
169.0	2.0	0.0
15.0	1.0	0.0
132.0	1.0	1.0
17.0	16.0	17.0
121.0	6.0	1.0
269.0	0.0	0.0
3.0	49.0	14.0
34.0	0.0	3.0
47.0	1.0	4.0
70.0	24.0	12.0
2.0	6.0	1.0
69.0	1.0	2.0
71.0	3.0	1.0
103.0	0.0	0.0
14.0	1.0	1.0
60.0	3.0	2.0
172.0	0.0	2.0
2.0	2.0	0.0
11.0	1.0	0.0
25.0	0.0	1.0
208.0	0.0	0.0
0.0	7.0	8.0
27.0	5.0	1.0
0.0	17.0	5.0
14.0	4.0	3.0
7.0	17.0	6.0
0.0	24.0	17.0
1.0	13.0	4.0
64.0	1.0	0.0
1.0	21.0	8.0
1.0	1.0	2.0
17.0	1.0	1.0
1.0	11.0	4.0
128.0	1.0	0.0
24.0	7.0	1.0
0.0	28.0	19.0
9.0	15.0	5.0
212.0	0.0	0.0
14.0	4.0	1.0
53.0	1.0	0.0
102.0	5.0	0.0
0.0	17.0	5.0
229.0	2.0	0.0
36.0	0.0	0.0
4.0	16.0	3.0
33.0	0.0	0.0
14.0	11.0	4.0
65.0	2.0	0.0
149.0	1.0	1.0
1.0	2.0	7.0
21.0	1.0	0.0
223.0	1.0	1.0
203.0	26.0	6.0
73.0	0.0	1.0
75.0	5.0	2.0
26.0	2.0	1.0
142.0	16.0	12.0
0.0	6.0	4.0
108.0	2.0	1.0
105.0	3.0	1.0
29.0	3.0	0.0
16.0	21.0	10.0
25.0	0.0	1.0
2.0	7.0	0.0
52.0	1.0	0.0
63.0	2.0	0.0
118.0	1.0	0.0
38.0	0.0	2.0
32.0	3.0	0.0
184.0	0.0	0.0
256.0	0.0	2.0
95.0	2.0	2.0
5.0	2.0	1.0
13.0	10.0	2.0
64.0	1.0	1.0
15.0	3.0	8.0
331.0	7.0	4.0
48.0	7.0	3.0
21.0	26.0	8.0
28.0	25.0	7.0
170.0	0.0	1.0
16.0	30.0	5.0
1.0	6.0	4.0
17.0	0.0	0.0
20.0	3.0	4.0
2.0	1.0	2.0
0.0	13.0	7.0
10.0	6.0	2.0
78.0	0.0	0.0
3.0	11.0	4.0
26.0	3.0	0.0
179.0	1.0	0.0
28.0	5.0	2.0
102.0	26.0	9.0
1.0	3.0	1.0
282.0	2.0	0.0
61.0	5.0	0.0
0.0	12.0	6.0
135.0	0.0	0.0
34.0	2.0	1.0
11.0	3.0	1.0
96.0	1.0	2.0
53.0	2.0	1.0
85.0	1.0	3.0
74.0	0.0	0.0
276.0	0.0	1.0
98.0	2.0	1.0
3.0	4.0	2.0
15.0	8.0	2.0
64.0	0.0	0.0
32.0	1.0	1.0
0.0	15.0	3.0
0.0	0.0	0.0
3.0	3.0	4.0
104.0	1.0	2.0
19.0	2.0	0.0
0.0	1.0	0.0
260.0	2.0	0.0
93.0	21.0	6.0
47.0	0.0	0.0
92.0	1.0	0.0
70.0	1.0	1.0
1.0	0.0	10.0
1.0	19.0	15.0
60.0	9.0	2.0
51.0	1.0	1.0
122.0	2.0	0.0
3.0	1.0	2.0
26.0	0.0	0.0
0.0	16.0	13.0
1.0	31.0	13.0
5.0	4.0	1.0
5.0	34.0	5.0
70.0	1.0	0.0
159.0	0.0	0.0
125.0	2.0	2.0
188.0	10.0	11.0
0.0	22.0	10.0
1.0	5.0	7.0
353.0	0.0	0.0
126.0	2.0	1.0
1.0	5.0	0.0
224.0	17.0	2.0
1.0	22.0	1.0
44.0	3.0	3.0
1.0	11.0	5.0
132.0	0.0	0.0
157.0	2.0	1.0
191.0	0.0	0.0
124.0	1.0	1.0
19.0	3.0	1.0
1.0	14.0	11.0
28.0	1.0	1.0
96.0	0.0	1.0
4.0	13.0	8.0
17.0	2.0	0.0
134.0	2.0	2.0
2.0	1.0	1.0
359.0	0.0	1.0
113.0	19.0	6.0
15.0	4.0	0.0
2.0	8.0	5.0
0.0	27.0	12.0
15.0	6.0	0.0
82.0	1.0	1.0
1.0	4.0	1.0
6.0	13.0	5.0
26.0	1.0	1.0
88.0	8.0	1.0
0.0	1.0	2.0
1261.0	14.0	1.0
9.0	4.0	0.0
93.0	0.0	0.0
4.0	1.0	0.0
139.0	0.0	2.0
1.0	4.0	5.0
17.0	12.0	11.0
7.0	1.0	1.0
73.0	12.0	8.0
141.0	0.0	0.0
279.0	0.0	0.0
114.0	1.0	2.0
9.0	1.0	2.0
16.0	15.0	8.0
221.0	0.0	0.0
39.0	4.0	3.0
72.0	2.0	1.0
50.0	0.0	2.0
16.0	1.0	1.0
5.0	19.0	7.0
21.0	6.0	0.0
37.0	0.0	1.0
100.0	1.0	0.0
77.0	0.0	0.0
10.0	1.0	0.0
49.0	0.0	0.0
16.0	1.0	0.0
67.0	2.0	0.0
2.0	4.0	7.0
92.0	0.0	1.0
35.0	0.0	0.0
36.0	0.0	1.0
79.0	0.0	0.0
135.0	0.0	0.0
4.0	3.0	0.0
162.0	3.0	1.0
78.0	0.0	0.0
0.0	0.0	0.0
22.0	0.0	0.0
127.0	6.0	8.0
2.0	5.0	3.0
79.0	5.0	1.0
55.0	1.0	1.0
101.0	2.0	0.0
141.0	1.0	1.0
229.0	4.0	0.0
113.0	2.0	2.0
1.0	20.0	5.0
195.0	1.0	0.0
177.0	0.0	1.0
164.0	1.0	1.0
105.0	4.0	3.0
215.0	1.0	2.0
214.0	4.0	0.0
93.0	1.0	3.0
0.0	8.0	0.0
154.0	1.0	5.0
0.0	12.0	2.0
89.0	1.0	0.0
4.0	21.0	11.0
413.0	2.0	2.0
3.0	15.0	3.0
605.0	2.0	3.0
294.0	3.0	4.0
2.0	1.0	1.0
4.0	10.0	2.0
81.0	17.0	6.0
48.0	6.0	2.0
321.0	1.0	0.0
0.0	5.0	6.0
61.0	2.0	1.0
24.0	5.0	1.0
7.0	4.0	4.0
74.0	5.0	0.0
19.0	3.0	1.0
24.0	3.0	1.0
139.0	0.0	1.0
135.0	1.0	1.0
27.0	1.0	1.0
313.0	2.0	1.0
0.0	15.0	3.0
127.0	0.0	0.0
108.0	0.0	0.0
268.0	2.0	5.0
182.0	0.0	2.0
0.0	4.0	3.0
20.0	1.0	0.0
116.0	0.0	0.0
0.0	13.0	5.0
209.0	1.0	0.0
149.0	0.0	0.0
49.0	0.0	0.0
127.0	4.0	1.0
10.0	5.0	1.0
246.0	0.0	3.0
33.0	2.0	0.0
0.0	21.0	6.0
33.0	3.0	0.0
114.0	1.0	0.0
167.0	2.0	1.0
20.0	3.0	1.0
217.0	0.0	1.0
0.0	1.0	0.0
196.0	57.0	10.0
1.0	5.0	6.0
3.0	7.0	2.0
1.0	17.0	5.0
0.0	3.0	10.0
28.0	0.0	0.0
140.0	3.0	0.0
159.0	9.0	5.0
9.0	3.0	2.0
47.0	24.0	6.0
5.0	19.0	5.0
34.0	1.0	0.0
142.0	0.0	0.0
3.0	18.0	8.0
121.0	0.0	1.0
154.0	1.0	1.0
158.0	1.0	1.0
136.0	2.0	0.0
4.0	34.0	14.0
107.0	0.0	0.0
145.0	0.0	3.0
51.0	1.0	2.0
66.0	0.0	2.0
20.0	3.0	0.0
149.0	0.0	0.0
50.0	1.0	1.0
269.0	14.0	11.0
45.0	1.0	3.0
54.0	2.0	0.0
3.0	20.0	2.0
71.0	22.0	8.0
81.0	0.0	1.0
137.0	3.0	0.0
1.0	21.0	21.0
127.0	3.0	0.0
1.0	4.0	4.0
121.0	25.0	10.0
93.0	0.0	3.0
146.0	0.0	1.0
62.0	7.0	7.0
15.0	3.0	0.0
37.0	1.0	2.0
95.0	2.0	0.0
21.0	2.0	0.0
83.0	0.0	2.0
32.0	0.0	0.0
5.0	40.0	23.0
153.0	2.0	0.0
279.0	0.0	0.0
111.0	1.0	0.0
20.0	3.0	1.0
9.0	10.0	9.0
304.0	1.0	1.0
5.0	45.0	14.0
7.0	2.0	0.0
4.0	46.0	14.0
179.0	1.0	0.0
217.0	2.0	0.0
208.0	0.0	0.0
81.0	2.0	1.0
0.0	4.0	1.0
87.0	0.0	2.0
22.0	30.0	13.0
47.0	2.0	1.0
129.0	0.0	1.0
107.0	0.0	0.0
0.0	0.0	0.0
0.0	3.0	3.0
194.0	0.0	0.0
2.0	28.0	8.0
5.0	20.0	5.0
34.0	1.0	3.0
25.0	1.0	1.0
105.0	0.0	3.0
53.0	2.0	2.0
127.0	1.0	0.0
120.0	0.0	1.0
18.0	0.0	3.0
111.0	1.0	0.0
12.0	1.0	1.0
14.0	0.0	0.0
5.0	2.0	5.0
12.0	4.0	0.0
1.0	6.0	3.0
157.0	1.0	1.0
39.0	2.0	0.0
10.0	2.0	1.0
78.0	0.0	0.0
84.0	3.0	2.0
35.0	2.0	1.0
32.0	22.0	7.0
268.0	4.0	2.0
6.0	3.0	1.0
2.0	12.0	8.0
188.0	4.0	2.0
49.0	1.0	0.0
881.0	10.0	1.0
51.0	2.0	1.0
146.0	0.0	2.0
2.0	32.0	13.0
1.0	3.0	0.0
128.0	0.0	1.0
187.0	0.0	1.0
0.0	4.0	2.0
63.0	3.0	0.0
1.0	16.0	8.0
229.0	1.0	1.0
153.0	2.0	4.0
71.0	1.0	0.0
1.0	17.0	4.0
14.0	0.0	0.0
2.0	11.0	6.0
284.0	16.0	2.0
1.0	13.0	7.0
6.0	1.0	1.0
119.0	2.0	0.0
153.0	0.0	0.0
148.0	2.0	1.0
43.0	1.0	4.0
281.0	2.0	0.0
9.0	10.0	8.0
1.0	43.0	13.0
41.0	4.0	5.0
1.0	6.0	2.0
9.0	0.0	0.0
211.0	7.0	2.0
1.0	8.0	5.0
60.0	0.0	1.0
7.0	4.0	2.0
0.0	3.0	2.0
19.0	2.0	1.0
22.0	1.0	1.0
113.0	0.0	1.0
98.0	2.0	1.0
5.0	38.0	10.0
140.0	0.0	1.0
230.0	0.0	0.0
583.0	9.0	5.0
186.0	1.0	4.0
2.0	19.0	8.0
200.0	3.0	2.0
237.0	0.0	3.0
3.0	4.0	1.0
0.0	13.0	19.0
1.0	9.0	8.0
19.0	4.0	1.0
42.0	0.0	0.0
0.0	9.0	3.0
24.0	0.0	2.0
189.0	2.0	0.0
0.0	1.0	2.0
7.0	4.0	1.0
13.0	0.0	3.0
66.0	1.0	1.0
77.0	0.0	1.0
36.0	7.0	3.0
6.0	3.0	1.0
16.0	1.0	1.0
31.0	1.0	0.0
302.0	1.0	0.0
10.0	2.0	4.0
67.0	1.0	0.0
4.0	8.0	1.0
155.0	1.0	2.0
188.0	1.0	3.0
12.0	3.0	1.0
271.0	2.0	0.0
104.0	4.0	2.0
28.0	1.0	0.0
6.0	11.0	2.0
81.0	2.0	1.0
354.0	2.0	1.0
3.0	24.0	10.0
9.0	6.0	1.0
0.0	1.0	0.0
51.0	4.0	0.0
1.0	18.0	10.0
2.0	0.0	1.0
13.0	2.0	2.0
30.0	2.0	1.0
64.0	1.0	1.0
144.0	2.0	1.0
12.0	2.0	1.0
1.0	6.0	3.0
62.0	0.0	1.0
258.0	0.0	0.0
37.0	1.0	2.0
23.0	1.0	0.0
210.0	4.0	0.0
10.0	3.0	0.0
194.0	2.0	1.0
2.0	16.0	11.0
64.0	3.0	1.0
141.0	3.0	3.0
3.0	15.0	1.0
156.0	15.0	13.0
0.0	0.0	3.0
0.0	19.0	3.0
5.0	0.0	0.0
0.0	11.0	1.0
360.0	2.0	2.0
279.0	45.0	7.0
1.0	2.0	4.0
98.0	2.0	1.0
139.0	0.0	0.0
118.0	2.0	1.0
158.0	13.0	5.0
3.0	15.0	1.0
1.0	7.0	9.0
80.0	23.0	9.0
136.0	0.0	0.0
2.0	10.0	5.0
1.0	24.0	7.0
15.0	1.0	2.0
468.0	1.0	2.0
42.0	2.0	0.0
6.0	18.0	10.0
69.0	1.0	0.0
39.0	17.0	2.0
137.0	1.0	0.0
213.0	4.0	4.0
65.0	18.0	6.0
22.0	0.0	2.0
74.0	1.0	0.0
203.0	2.0	0.0
139.0	0.0	0.0
145.0	3.0	0.0
111.0	2.0	3.0
170.0	2.0	4.0
123.0	1.0	1.0
74.0	3.0	3.0
3.0	17.0	16.0
13.0	2.0	2.0
83.0	0.0	0.0
1.0	2.0	2.0
11.0	11.0	1.0
0.0	12.0	4.0
6.0	6.0	3.0
1.0	12.0	4.0
1.0	2.0	1.0
5.0	10.0	3.0
32.0	2.0	5.0
110.0	2.0	1.0
1.0	16.0	3.0
108.0	3.0	2.0
45.0	0.0	3.0
74.0	0.0	1.0
167.0	21.0	7.0
1.0	3.0	1.0
92.0	0.0	0.0
51.0	28.0	4.0
202.0	2.0	0.0
305.0	1.0	1.0
98.0	6.0	1.0
51.0	3.0	1.0
20.0	5.0	0.0
226.0	0.0	1.0
13.0	25.0	7.0
5.0	21.0	9.0
0.0	8.0	1.0
81.0	1.0	0.0
32.0	0.0	0.0
79.0	1.0	0.0
7.0	6.0	1.0
17.0	1.0	1.0
11.0	0.0	1.0
3.0	29.0	6.0
161.0	0.0	1.0
158.0	2.0	0.0
159.0	2.0	0.0
1.0	0.0	1.0
164.0	4.0	2.0
131.0	0.0	1.0
66.0	2.0	1.0
2.0	33.0	8.0
191.0	0.0	0.0
106.0	3.0	0.0
21.0	0.0	1.0
6.0	3.0	1.0
23.0	3.0	6.0
386.0	1.0	1.0
11.0	21.0	8.0
52.0	4.0	0.0
34.0	0.0	0.0
223.0	12.0	20.0
76.0	1.0	2.0
121.0	2.0	1.0
19.0	0.0	2.0
5.0	3.0	1.0
361.0	2.0	0.0
83.0	0.0	0.0
223.0	3.0	2.0
1156.0	4.0	4.0
61.0	3.0	0.0
1.0	15.0	19.0
44.0	5.0	0.0
1.0	13.0	0.0
9.0	9.0	2.0
145.0	1.0	0.0
50.0	1.0	1.0
147.0	0.0	0.0
82.0	0.0	1.0
1.0	10.0	1.0
106.0	0.0	0.0
0.0	7.0	1.0
22.0	21.0	2.0
18.0	19.0	5.0
2.0	1.0	1.0
29.0	3.0	2.0
118.0	0.0	1.0
77.0	0.0	0.0
52.0	1.0	0.0
208.0	34.0	5.0
36.0	5.0	4.0
136.0	3.0	0.0
37.0	2.0	0.0
62.0	0.0	0.0
109.0	0.0	1.0
83.0	0.0	0.0
15.0	2.0	0.0
59.0	0.0	0.0
95.0	1.0	2.0
